x,y,z
0.26642,-0.126,-0.4088
0.27272,-0.12320001,-0.42462
0.2702,-0.12754,-0.43204
0.27468002,-0.13076,-0.42364
0.29652,-0.15064001,-0.42574
0.33376002,-0.102900006,-0.43414
0.34034002,-0.108780004,-0.4417
0.3493,-0.13286,-0.42686
0.35154,-0.13496001,-0.43204
0.34356,-0.12852,-0.43652
0.34944,-0.1323,-0.43624002
0.3801,-0.13734001,-0.42686
0.39186,-0.13146,-0.42994002
0.39900002,-0.1211,-0.4298
0.39872,-0.10276,-0.4305
0.39872,-0.11144,-0.42756
0.39144,-0.07196,-0.44856
0.39914,-0.0623,-0.45248002
0.39578,-0.077700004,-0.44968
0.40292,-0.09492,-0.43036002
0.40264,-0.09576,-0.43722
0.39592,-0.07168,-0.43764
0.39774,-0.070420004,-0.43708003
0.40936002,-0.06944,-0.43904
0.41874,-0.066920005,-0.41804
0.43498,-0.07,-0.41594002
0.43652,-0.060620002,-0.41300002
0.44912001,-0.030100001,-0.40978003
0.44912001,-0.01904,-0.4235
0.455,-0.011340001,-0.42378002
0.46508002,-0.02548,-0.42406002
0.4648,-0.02688,-0.42490003
0.46186,-0.026180001,-0.42868
0.46284002,-0.01582,-0.43190002
0.47334,-0.0105,-0.43022
0.47866002,-0.00588,-0.43400002
0.48118,-0.0056000003,-0.43694
0.47922,0.01582,-0.44212002
0.47026002,0.041440003,-0.44842002
0.46284002,0.08904,-0.45066002
0.47026002,0.0511,-0.44730002
0.46284002,0.06888,-0.45276
0.45612,0.06972,-0.45668
0.4557,0.05796,-0.46158
0.47404,0.06678,-0.45864
0.47208002,0.06468,-0.46368
0.4648,0.06678,-0.45962
0.46914002,0.07966,-0.46158
0.45934,0.08974,-0.46438003
0.45178002,0.09212,-0.46046
0.43162,0.126,-0.46256
0.41944,0.13846001,-0.46494
0.42042002,0.15456,-0.46186
0.41748002,0.14896001,-0.45318002
0.40992,0.16352001,-0.46046
0.40292,0.15652001,-0.45052
0.39018002,0.16044,-0.44996002
0.38458002,0.20524001,-0.43806002
0.38024002,0.21392001,-0.43302003
0.39004,0.19334,-0.44268
0.38402,0.17136,-0.43974
0.36554,0.16156,-0.4424
0.36512002,0.1708,-0.44520003
0.3605,0.17038001,-0.43554002
0.37002,0.17234,-0.4375
0.36792,0.18284,-0.43330002
0.35000002,0.1904,-0.4347
0.33726,0.23646,-0.44016
0.33376002,0.22792001,-0.45108002
0.3157,0.22708,-0.45248002
0.30954,0.22218001,-0.45220003
0.2982,0.24192001,-0.45794
0.29638,0.24206,-0.45906
0.29456002,0.231,-0.46228
0.28994,0.22792001,-0.46368
0.29232,0.24486001,-0.46186
0.28448,0.24164,-0.46816
0.27202,0.26012,-0.46746
0.2604,0.2583,-0.46662
0.25116,0.23660001,-0.47572002
0.24164,0.23030001,-0.47796002
0.2394,0.23114,-0.47558
0.23030001,0.23044,-0.4753
0.22736001,0.22778,-0.48020002
0.22078,0.19698,-0.49378002
0.22330001,0.20188001,-0.49364
0.2156,0.19138001,-0.49560001
0.17038001,0.20286001,-0.49238002
0.14546001,0.1939,-0.48916
0.13790001,0.20874001,-0.48132002
0.1176,0.18662001,-0.46984002
0.11844,0.1869,-0.47418
0.122360006,0.18424,-0.46550003
0.12348,0.15526001,-0.46844003
0.12768,0.14952001,-0.4711
0.119,0.1358,-0.45472002
0.10304,0.13888,-0.44086
0.11326,0.15274,-0.44030002
0.100940004,0.12516001,-0.43092
0.10388,0.12082,-0.43218002
0.116620004,0.10416,-0.43918002
0.12348,0.08008,-0.43764
0.12992,0.08778,-0.43946
0.12698,0.07756,-0.44156
0.117460005,0.10724001,-0.43274
0.12278,0.0917,-0.44492
0.12768,0.06776,-0.44982
0.12320001,0.02996,-0.44338
0.1176,0.04984,-0.4305
0.112840004,0.037100002,-0.43890002
0.12908,0.0273,-0.4501
0.13986,0.022540001,-0.45290002
0.14854,-0.0126,-0.45374
0.14476,-0.020440001,-0.45402002
0.14056,-9.8E-4,-0.44828
0.1365,0.02968,-0.45542002
0.14336,-5.6E-4,-0.46256
0.14602001,-0.024500001,-0.45360002
0.1365,-0.05096,-0.45234
0.15876001,-0.05488,-0.43946
0.16898,-0.07588,-0.4361
0.17850001,-0.049280003,-0.4431
0.16912,-0.061320003,-0.44352
0.17668,-0.075320005,-0.43988
0.1715,-0.041720003,-0.44408002
0.1876,-0.06622,-0.41202
0.2121,-0.07644,-0.41860002
0.2289,-0.082320005,-0.41888002
0.24388,-0.08512,-0.41734
0.24332,-0.0735,-0.43162
0.26054,-0.07756,-0.42658
0.26012,-0.066080004,-0.42812002
0.25564,-0.04984,-0.43890002
0.26124,-0.056420002,-0.44198
0.26516,-0.07336,-0.43414
0.26782,-0.10304,-0.43708003
0.25956002,-0.1078,-0.44590002
0.25774002,-0.094780006,-0.43806002
0.25312,-0.096880004,-0.44492
0.27384,-0.09618,-0.43190002
0.2877,-0.10248,-0.44492
0.29302,-0.098280005,-0.44044
0.30394,-0.0973,-0.43806002
0.2989,-0.11214,-0.44366002
0.3122,-0.094500005,-0.4354
0.32788,-0.114800006,-0.43246
0.33124,-0.12138,-0.43246
0.32676,-0.097160004,-0.43624002
0.38808,-0.11382,-0.4368
0.38612002,-0.11592,-0.43988
0.39844,-0.11984,-0.43246
0.39046,-0.06678,-0.45472002
0.39424002,-0.05908,-0.45668
0.39774,-0.08414,-0.45374
0.4011,-0.0938,-0.44828
0.38654,-0.05222,-0.45738003
0.38486,-0.053620003,-0.46872002
0.40572003,-0.07518,-0.46004
0.41034,-0.053480003,-0.46130002
0.4235,-0.05474,-0.44814003
0.41398,-0.05096,-0.45696002
0.40922,-0.05516,-0.4431
0.40376002,-0.0092400005,-0.45836002
0.41272002,0.010360001,-0.46116
0.41566002,-0.0056000003,-0.44674
0.41958,-0.02534,-0.43876
0.41776,-0.020440001,-0.43666002
0.42126,-0.0102200005,-0.43498
0.4571,-0.00476,-0.42448002
0.46452,-0.02604,-0.42686
0.46718,-0.0082600005,-0.42476
0.46858,-0.00168,-0.42882
0.46452,0.0061600003,-0.43064
0.46046,0.05376,-0.44002002
0.47054002,0.04438,-0.43232
0.47446,0.00238,-0.43372002
0.46564,0.0091,-0.44408002
0.45486,0.03388,-0.44198
0.4774,0.026180001,-0.44142002
0.48482,0.02968,-0.4431
0.47376,0.04984,-0.448
0.46620002,0.060620002,-0.455
0.45248002,0.08008,-0.45794
0.46704,0.09184,-0.4515
0.4634,0.082320005,-0.45220003
0.45612,0.08652,-0.45486
0.44226,0.09002,-0.4585
0.46074,0.12684001,-0.45038
0.45556,0.1141,-0.45052
0.45528,0.110460006,-0.4487
0.45612,0.13188,-0.45262
0.44772002,0.13174,-0.4571
0.44114003,0.1533,-0.45738003
0.43288,0.17402,-0.45430002
0.45038,0.16072,-0.44856
0.44688,0.15414001,-0.45626003
0.43596002,0.14924,-0.45598
0.43246,0.1624,-0.448
0.41748002,0.1596,-0.455
0.42406002,0.16926001,-0.44226
0.41902,0.17444001,-0.4382
0.41692,0.17346,-0.43190002
0.40852,0.18718,-0.44198
0.38626,0.2212,-0.43176
0.3941,0.21280001,-0.41958
0.39298,0.19166,-0.42154002
0.38346002,0.18466,-0.41706002
0.37716,0.18312001,-0.42028
0.36498,0.1918,-0.41524002
0.3745,0.20608,-0.42238
0.3815,0.20650001,-0.41622
0.3794,0.21924001,-0.43064
0.38696,0.22526,-0.41972002
0.38192,0.22596,-0.41916
0.37072,0.22988,-0.42042002
0.3633,0.26222,-0.42056
0.3612,0.26306,-0.4277
0.3612,0.26306,-0.4277
0.36736,0.2583,-0.43666002
0.35406002,0.23576,-0.44954002
0.34664002,0.22414,-0.45696002
0.32592002,0.25326002,-0.45584002
0.32466,0.24430001,-0.45654002
0.31626,0.2387,-0.45724002
0.3157,0.25074002,-0.45836002
0.30688,0.24360001,-0.46550003
0.29806,0.23142001,-0.4718
0.26796,0.25242,-0.45584002
0.27272,0.23506,-0.46774
0.24234001,0.24318,-0.46942002
0.23744,0.238,-0.47446
0.23436001,0.22624001,-0.48202002
0.23464,0.21042001,-0.48216
0.22764,0.23828001,-0.483
0.22442001,0.24374,-0.47334
0.20300001,0.22680001,-0.47306
0.21042001,0.25284,-0.4788
0.21336001,0.22960001,-0.48258
