x,y,z
30.33625,-33.85375,-9.05625
29.77625,16.91375,-16.02125
-82.74875,7.42,-19.2325
-44.44125,0.07875,-56.805
6.4925,-18.655,-26.74
28.8925,10.77125,30.10875
21.69125,-21.74375,-21.83125
-31.01,10.6925,-50.951252
-28.8925,10.77125,-69.79875
19.005,-3.56125,8.575
3.61375,-12.5475,-21.02625
-1.5225,14.69125,1.44375
-14.49875,22.89875,-9.44125
-26.8275,-12.80125,-42.4025
-8.8025,-22.8025,-56.805
-7.8137503,-11.05125,-2.6425
-19.83625,6.13375,-26.1275
18.40125,40.52125,-45.64875
1.5575,-4.34875,-68.88
35.30625,-3.64,-20.41375
53.5325,-9.275,-17.29
3.1325,0.8575,-51.26625
33.08375,-32.01625,-13.825
78.0675,-3.3075001,-44.23125
-5.8975,24.36,12.1975
-5.8975,24.36,12.1975
-89.69625,-3.885,-12.15375
-38.9375,-0.4375,-66.91125
18.4975,-24.61375,-46.33125
19.71375,-28.37625,-60.1475
-16.9225,6.71125,-59.19375
-35.805,16.135,-61.95
3.64,1.5575,-1.19875
-43.04125,-18.97,-36.513752
7.67375,-1.75875,-33.11
3.5787501,16.6775,-2.49375
-19.62625,-16.26625,-33.9675
34.64125,-12.7225,-93.590004
-0.21000001,24.57875,-37.72125
-5.1275,3.3425,-37.275
17.15875,-12.53875,-22.32125
-18.795,33.1975,-92.5925
-6.81625,-40.285,-25.9
39.01625,10.70125,-31.036251
-6.44875,21.74375,-10.395
-79.42375,1.60125,-32.29625
-23.616251,3.85,-44.52875
-43.60125,-32.357502,-42.04375
7.035,-11.75125,-59.03625
-7.0525002,-15.645,-24.96375
10.42125,30.17,-33.25
-13.265,0.91,-86.1175
6.1775002,-10.57,-15.1025
30.345,-18.85625,-51.38
14.77,-24.89375,-51.2225
30.26625,-15.60125,-35.93625
-2.835,5.565,-14.1925
8.60125,4.29625,-36.68
-7.98,-20.29125,-42.49
-20.46625,22.3825,-32.0075
-11.585,14.175,-72.68625
-24.185,6.65,-28.07875
-27.50125,-20.27375,-0.06125
11.80375,9.26625,-37.58125
26.8625,14.525,-25.147501
14.70875,17.7625,-2.205
-32.8125,-0.63,-23.40625
-16.0125,-25.165,-48.3
-12.69625,37.73875,-28.595
-12.4425,0.3675,-57.68875
-28.39375,20.85125,-58.0125
2.03875,6.51875,-4.76875
-21.55125,-9.135,-25.40125
3.45625,18.47125,-15.085
6.09875,14.7,-2.59875
-36.076252,-10.9725,-36.12875
-10.66625,-10.0975,-59.255
-16.2225,-22.19875,-96.0225
1.68875,0.9625,-38.2375
7.35,22.33875,16.3625
-86.79125,1.6275,-11.05125
-40.565,4.1825,-67.06
14.49875,-12.36375,-46.22625
51.388752,-4.935,19.22375
11.47125,-24.710001,-64.28625
-5.62625,32.26125,-13.335
-35.39375,14.245,-75.18875
9.89625,4.48875,2.37125
6.51875,-19.022501,-27.72875
-53.06875,27.67625,-58.59875
18.50625,-42.105,-23.178751
21.49875,14.88375,-13.58875
21.63,16.09125,1.715
-38.22875,-3.77125,-58.75625
-29.89,-17.19375,-32.59375
8.5225,-16.9925,-30.24875
-4.73375,48.326252,-47.46
-3.85,14.3325,-39.94375
12.32875,0.97125,-12.32
-58.607502,-21.595,-43.14625
12.4425,-8.21625,-31.4825
92.6975,-24.1675,-59.8675
6.29125,21.28,2.9925
-26.845,3.5875,-8.26875
-27.9475,-12.1625,-52.71
15.785,-23.33625,6.195
-21.98,24.07125,-11.2175
-8.72375,35.56875,-54.285
1.0325,-3.0275,-74.57625
38.22875,6.825,-15.6625
20.41375,-17.52625,-9.14375
-17.29,-4.40125,-98.105
-9.05625,-38.0625,-12.915
87.96375,0.42875,-35.81375
-54.76625,11.45375,-68.13625
10.56125,-15.26,-49.32375
-18.27875,37.10875,-21.60375
-11.68125,16.05625,-55.64125
-41.055,14.91,-71.67125
17.053751,8.155,4.27
-10.63125,-29.12,-37.45
