x,y,z
0.84125096,0.114924,1.9986039
0.059352998,-0.103456,-0.050935
-0.572668,-0.064782,-0.114924
-0.33977,-1.728801,1.9986039
-0.056364,0.418887,1.136125
0.596092,0.5063,0.638548
-0.183793,-0.019398,-0.137128
-0.79361,0.162443,1.325347
-0.821426,0.737246,1.4715639
-0.339526,-1.4111739,1.9986039
-0.234728,-0.77592,1.6589559
0.445849,-0.064782,0.7198
-0.002745,0.030256,-0.031537
-0.22246699,-0.057157,-0.150548
-0.822402,1.482483,1.713002
-0.865712,-1.9986039,1.430023
0.183366,-0.65934896,0.729926
-0.236863,0.033062,-0.322934
-0.303658,-0.241682,-0.214903
-0.020678999,1.138626,1.9986039
0.499041,-0.913109,1.166015
0.797087,0.127673,0.92451596
0.207461,0.714493,0.07564
-0.24149899,-0.46567398,-0.15457399
-0.090585,0.046421,0.239852
-0.72480196,-0.136152,0.176046
-0.688629,1.267763,1.021628
0.587796,0.091988,1.9986039
-0.31628498,-0.678015,1.12057
0.680577,0.64641696,1.3861029
1.098061,0.124684,1.0158939
0.303902,0.153964,0.594994
-0.33391398,-0.357155,-0.35441
-1.034865,0.386923,1.028948
1.389946,-0.97301096,1.9986039
0.891332,-0.26498398,1.296067
0.08418,-0.67465997,0.150914
1.373537,0.357094,0.75334996
-0.232898,0.096806996,0.177937
-0.401563,-0.002806,-0.291031
-0.095221,-0.384544,0.176656
-0.388631,0.564982,1.896124
0.682956,-0.973072,1.9986039
-0.194834,-0.8052,1.9986039
0.45542598,-0.485133,0.719556
1.010526,1.08458,0.92170995
-0.257786,-0.278526,-0.06954
-0.051423,-0.123159,0.055388
-0.68881196,0.267851,0.75853497
-1.062681,1.3501129,1.016687
-0.24156,-0.135115,1.181936
1.711416,-1.772599,1.9986039
0.855098,0.596214,0.834724
-0.48976898,0.061182998,-0.167506
-0.122976,-0.665815,-0.019154
-0.38588598,0.662216,0.963068
-0.166347,0.764025,1.9986039
0.397842,-0.15933199,1.269532
0.116388,-0.15658699,1.1255109
0.89804196,0.154086,1.070672
0.362889,0.24583,-0.344223
-0.183793,-0.065087,-0.180621
-0.141581,-0.118705995,0.16695699
-0.630252,0.095465,0.023485
-1.219878,0.901214,0.849486
0.436333,0.38484898,1.9986039
0.208132,0.998631,1.5188999
1.0266299,0.046055,0.947086
-0.329888,-0.027755,0.102906995
-0.078202,0.013664,0.026169
-0.58364797,-0.049349,0.18849
-1.2225009,0.82221895,0.96989995
1.258979,0.108153,1.9986039
-0.800808,-1.325408,1.9986039
0.457744,0.613172,1.2794139
0.324276,-0.46976098,0.337879
0.909693,0.069174,0.878461
-0.373442,-0.224907,-0.009577
-0.528565,0.105835,0.490196
-1.569713,-0.067161,0.940803
-0.74798197,-1.710806,1.558794
0.672464,0.43919998,1.17486
-0.083692,-0.151951,0.330742
-0.108214,-0.051179,0.386252
-0.260348,-0.150609,0.114130996
-0.109007,0.040808998,0.119011
-0.647881,0.360144,0.55205
1.134905,-0.209962,1.9986039
-0.87156796,-0.876509,1.619184
-0.139873,-0.239486,0.614758
-0.086986,-0.19495599,-0.242719
-0.43127,0.16238199,0.29688698
-0.85997796,0.308355,1.287222
-0.44938698,-0.80538297,0.596946
0.47140798,0.114924,0.472323
1.041697,0.827221,1.190964
-0.165127,-0.010797,-0.0061609996
-0.31488198,-0.55388,-0.098575994
-0.94074196,1.415322,0.737612
-0.23851,-0.127002,1.258857
1.780224,-1.8536069,1.9986039
-0.812703,-0.54631597,1.9986039
0.235277,-0.472872,0.336476
1.495049,0.299083,0.89151496
-0.165554,0.424377,0.17970599
-0.509167,-0.363499,-0.291946
-0.363499,-0.0142129995,0.325313
-0.32067698,0.32305598,1.8942939
