x,y,z
-0.328973,-0.365939,1.173396
-0.156282,0.021899,0.998814
-0.070821,0.057584,0.88822097
-0.172935,-0.037453998,0.837591
-0.102602,-0.09821,1.059753
-0.107482,-0.332023,1.201334
-0.20007999,-0.24156,1.085007
-0.251442,-0.15921,0.962641
-0.067466,-0.094854996,0.979172
-0.123952,-0.075701,1.0359629
-0.081923,-0.191296,0.94995296
-0.133773,-0.215818,0.96587396
-0.106628,-0.279319,0.97063196
-0.14945,-0.20361799,0.91914797
-0.168177,-0.213683,1.067317
0.003782,-0.316407,0.658922
-0.150182,-0.23960799,0.88614696
-0.135115,-0.138409,0.810873
-0.069296,-0.152561,0.973621
-0.44664198,-0.191601,1.164124
-0.140422,0.099979,0.96361697
-0.150853,-0.055997998,0.788059
-0.106079,-0.118645,1.090436
-0.040930998,-0.32201898,1.159915
-0.18001099,-0.201849,1.116971
-0.263337,-0.18733099,0.997289
-0.028243,-0.035868,0.97673196
-0.147742,-0.185318,0.985272
-0.149694,-0.28426,0.96014
-0.242109,-0.101748,0.901397
-0.124074,-0.274073,0.96898496
-0.025009999,-0.27858698,1.1641849
-0.155794,-0.186111,1.041453
-0.072468,-0.180255,0.972218
-0.184159,-0.274073,0.917013
-0.007991,-0.265899,0.820755
-0.037880998,-0.169702,0.838018
-0.22326,-0.167079,0.98490596
-0.415532,-0.275598,1.043222
-0.201361,-0.31628498,1.1238639
-0.116693,-0.052642997,0.84466696
-0.231678,0.017995,0.89914
-0.003782,-0.293593,1.0793949
-0.170373,-0.33489,1.041697
-0.180255,-0.18970999,1.0510299
-0.158783,-0.22569999,1.033706
-0.067770995,-0.119132996,0.986492
-0.121511996,-0.194712,0.984662
-0.275293,-0.208254,0.98521096
-0.270474,-0.24198699,0.863638
-0.242902,-0.091744,0.94696397
-0.228689,-0.195749,1.041819
-0.232044,-0.23789999,0.942023
-0.004392,-0.205021,1.148081
-0.210389,-0.166896,1.110261
-0.136518,-0.194895,0.913292
-0.132309,-0.22435799,0.959835
